;species;subsp;lat;lon;collectionCode;year;basis
7931;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2018;SibBr
7932;Crax fasciolata;;-16.504431;-56.675203;EBIRD;2013;SibBr
7933;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2014;SibBr
7934;Crax fasciolata;;-17.40896;-56.832447;EBIRD;2018;SibBr
7935;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2014;SibBr
7936;Crax fasciolata;;-16.090434;-52.831224;EBIRD;2013;SibBr
7937;Crax fasciolata;;-16.410007;-56.673505;EBIRD;2017;SibBr
7938;Crax fasciolata;;-16.502351;-56.74505;EBIRD;2017;SibBr
7939;Crax fasciolata;;-17.275446;-56.880377;EBIRD;2018;SibBr
7940;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2017;SibBr
7941;Crax fasciolata;;-16.748592;-56.864165;EBIRD;2017;SibBr
7942;Crax fasciolata;;-16.345822;-55.863549;EBIRD;2016;SibBr
7943;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2018;SibBr
7944;Crax fasciolata;;-9.246651;-55.987959;EBIRD;2012;SibBr
7945;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2017;SibBr
7946;Crax fasciolata;;-9.601807;-55.935712;EBIRD;2015;SibBr
7947;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2015;SibBr
7948;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2015;SibBr
7949;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2017;SibBr
7950;Crax fasciolata;;-15.60552883;-47.93031041;NA;2019;SibBr
7951;Crax fasciolata;;-17;-57;EBIRD;1990;SibBr
7952;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2012;SibBr
7953;Crax fasciolata;;-6.06996;-50.072392;EBIRD;2018;SibBr
7954;Crax fasciolata;;-9.573283;-55.921451;EBIRD;2018;SibBr
7955;Crax fasciolata;;-21.489904;-56.400872;EBIRD;2018;SibBr
7956;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
7957;Crax fasciolata;;-20.09562;-55.964846;EBIRD;2017;SibBr
7958;Crax fasciolata;;-16.486566;-56.743333;EBIRD;2018;SibBr
7959;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2015;SibBr
7960;Crax fasciolata;;-16.47674;-56.67558;EBIRD;2015;SibBr
7961;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2018;SibBr
7962;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
7963;Crax fasciolata;;-21.02055;-56.621984;EBIRD;2016;SibBr
7964;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2016;SibBr
7965;Crax fasciolata;;-16.756435;-56.853058;EBIRD;2017;SibBr
7966;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2017;SibBr
7967;Crax fasciolata;;-17.40896;-56.832447;EBIRD;2014;SibBr
7968;Crax fasciolata;;-9.255255;-49.947682;EBIRD;2018;SibBr
7969;Crax fasciolata;;-10.734731;-49.856712;EBIRD;2015;SibBr
7970;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2018;SibBr
7971;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2008;SibBr
7972;Crax fasciolata;;-13.527101;-49.179783;EBIRD;2017;SibBr
7973;Crax fasciolata;;-13.348732;-49.077359;EBIRD;2017;SibBr
7974;Crax fasciolata;;-14.8;-52;birdsMZUSP;1946;SibBr
7975;Crax fasciolata;;-16.784207;-56.844017;EBIRD;1997;SibBr
7976;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2016;SibBr
7977;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2016;SibBr
7978;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2015;SibBr
7979;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2012;SibBr
7980;Crax fasciolata;;-9.307492;-49.961185;EBIRD;2017;SibBr
7981;Crax fasciolata;;-16.625753;-56.775467;EBIRD;1990;SibBr
7982;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2018;SibBr
7983;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2006;SibBr
7984;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
7985;Crax fasciolata;;-20.227087;-55.91599;EBIRD;2002;SibBr
7986;Crax fasciolata;;-17.4582;-56.823242;EBIRD;2016;SibBr
7987;Crax fasciolata;;-17.314949;-56.718257;EBIRD;2016;SibBr
7988;Crax fasciolata;;-16.619621;-56.734699;EBIRD;2018;SibBr
7989;Crax fasciolata;;-10.488162;-49.834795;EBIRD;2018;SibBr
7990;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2005;SibBr
7991;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2010;SibBr
7992;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2012;SibBr
7993;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2015;SibBr
7994;Crax fasciolata;;-15.67615925;-47.8026564;NA;2018;SibBr
7995;Crax fasciolata;;-16.758158;-56.877898;EBIRD;2016;SibBr
7996;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2014;SibBr
7997;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
7998;Crax fasciolata;;-17.275446;-56.880377;EBIRD;2018;SibBr
7999;Crax fasciolata;;-19.577218;-56.150866;EBIRD;2014;SibBr
8000;Crax fasciolata;;-19.555665;-57.038612;EBIRD;2018;SibBr
8001;Crax fasciolata;;-9.417565;-50.000496;EBIRD;2016;SibBr
8002;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8003;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2018;SibBr
8004;Crax fasciolata;;-16.377981;-56.620578;EBIRD;2017;SibBr
8005;Crax fasciolata;;-9.566694;-55.913938;EBIRD;2017;SibBr
8006;Crax fasciolata;;-6.044285;-50.563545;EBIRD;2017;SibBr
8007;Crax fasciolata;;-16.666667;-56.833333;Bird sounds;2005;SibBr
8008;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2012;SibBr
8009;Crax fasciolata;;-20.09562;-55.964846;EBIRD;2017;SibBr
8010;Crax fasciolata;;-19.952643;-56.304408;EBIRD;2002;SibBr
8011;Crax fasciolata;;-18.424686;-53.1483;EBIRD;2018;SibBr
8012;Crax fasciolata;;-16.570252;-56.724021;EBIRD;2015;SibBr
8013;Crax fasciolata;;-18.260979;-52.888398;EBIRD;2010;SibBr
8014;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2017;SibBr
8015;Crax fasciolata;;-21.419435;-56.393538;EBIRD;2018;SibBr
8016;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8017;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2014;SibBr
8018;Crax fasciolata;;-16.291624;-56.582956;EBIRD;2013;SibBr
8019;Crax fasciolata;;-6.042834;-50.091605;EBIRD;2017;SibBr
8020;Crax fasciolata;;-17.353952;-56.764345;EBIRD;2015;SibBr
8021;Crax fasciolata;;-16.62;-56.732;Bird sounds;2017;SibBr
8022;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2018;SibBr
8023;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2010;SibBr
8024;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2017;SibBr
8025;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2016;SibBr
8026;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8027;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2000;SibBr
8028;Crax fasciolata;;-16.410007;-56.673505;EBIRD;2017;SibBr
8029;Crax fasciolata;;-16.784207;-56.844017;EBIRD;1999;SibBr
8030;Crax fasciolata;;-9.645118;-55.920693;EBIRD;2017;SibBr
8031;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2018;SibBr
8032;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2018;SibBr
8033;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2018;SibBr
8034;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2013;SibBr
8035;Crax fasciolata;;-9.5981;-55.932;Bird sounds;2009;SibBr
8036;Crax fasciolata;;-19.588509;-56.088172;EBIRD;2015;SibBr
8037;Crax fasciolata;;-17.331064;-56.594948;EBIRD;2018;SibBr
8038;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8039;Crax fasciolata;;-17.353952;-56.764345;EBIRD;2015;SibBr
8040;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2017;SibBr
8041;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8042;Crax fasciolata;;-6.042834;-50.091605;EBIRD;2017;SibBr
8043;Crax fasciolata;;-17.299221;-56.838127;EBIRD;2018;SibBr
8044;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2018;SibBr
8045;Crax fasciolata;;-9.979333;-50.036545;EBIRD;2018;SibBr
8046;Crax fasciolata;;-9.979333;-50.036545;EBIRD;2010;SibBr
8047;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2012;SibBr
8048;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2018;SibBr
8049;Crax fasciolata;;-21.124857;-56.491098;EBIRD;2002;SibBr
8050;Crax fasciolata;;-19.576218;-57.019048;EBIRD;1992;SibBr
8051;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2011;SibBr
8052;Crax fasciolata;;-17.4582;-56.823242;EBIRD;2018;SibBr
8053;Crax fasciolata;;-10.030504;-48.549176;EBIRD;2018;SibBr
8054;Crax fasciolata;;-17.364273;-56.76739;EBIRD;2018;SibBr
8055;Crax fasciolata;;-5.34387;-64.564449;EBIRD;2018;SibBr
8056;Crax fasciolata;;-9.704256;-56.019298;EBIRD;2017;SibBr
8057;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2016;SibBr
8058;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2018;SibBr
8059;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2009;SibBr
8060;Crax fasciolata;;-6.064327;-50.059379;EBIRD;2015;SibBr
8061;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8062;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2018;SibBr
8063;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8064;Crax fasciolata;;-16.51224;-56.711769;EBIRD;2013;SibBr
8065;Crax fasciolata;;-18.342387;-52.796602;EBIRD;2015;SibBr
8066;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2018;SibBr
8067;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2015;SibBr
8068;Crax fasciolata;;-15.769873;-56.124309;EBIRD;2014;SibBr
8069;Crax fasciolata;;-16.513124;-56.377802;EBIRD;2015;SibBr
8070;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8071;Crax fasciolata;;-20.3274;-46.3691;EBIRD;2017;SibBr
8072;Crax fasciolata;;-20.09562;-55.964846;EBIRD;2018;SibBr
8073;Crax fasciolata;;-9.566694;-55.913938;EBIRD;2015;SibBr
8074;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2011;SibBr
8075;Crax fasciolata;;-19.352773;-54.997011;EBIRD;2016;SibBr
8076;Crax fasciolata;;-17.40896;-56.832447;EBIRD;2015;SibBr
8077;Crax fasciolata;;-19.576429;-57.030685;EBIRD;2015;SibBr
8078;Crax fasciolata;;-6.174518;-50.349462;EBIRD;2013;SibBr
8079;Crax fasciolata;;-19.577218;-56.150866;EBIRD;2014;SibBr
8080;Crax fasciolata;;-9.614595;-55.93222;EBIRD;2015;SibBr
8081;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2010;SibBr
8082;Crax fasciolata;;-16.386805;-56.659864;EBIRD;2018;SibBr
8083;Crax fasciolata;;-16.674178;-56.759896;EBIRD;2017;SibBr
8084;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2011;SibBr
8085;Crax fasciolata;;-9.614595;-55.93222;EBIRD;2015;SibBr
8086;Crax fasciolata;;-17.32172;-56.693288;EBIRD;2018;SibBr
8087;Crax fasciolata;;-15.680692;-47.978325;EBIRD;2016;SibBr
8088;Crax fasciolata;;-19.099755;-57.298508;EBIRD;2010;SibBr
8089;Crax fasciolata;;-13.5;-51.38333333;birdsMZUSP;1949;SibBr
8090;Crax fasciolata;;-13.5;-51.38333333;birdsMZUSP;1949;SibBr
8091;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8092;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8093;Crax fasciolata;;-9.596772;-55.931472;EBIRD;2015;SibBr
8094;Crax fasciolata;;-20.227099;-54.926043;EBIRD;2017;SibBr
8095;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2017;SibBr
8096;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2011;SibBr
8097;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2018;SibBr
8098;Crax fasciolata;;-21.448395;-56.150155;EBIRD;2017;SibBr
8099;Crax fasciolata;;-16.756851;-56.87141;EBIRD;2018;SibBr
8100;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2003;SibBr
8101;Crax fasciolata;;-9.784376;-55.741994;EBIRD;2012;SibBr
8102;Crax fasciolata;;-11.603137;-49.241498;EBIRD;2017;SibBr
8103;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2017;SibBr
8104;Crax fasciolata;;-16.756435;-56.853058;EBIRD;2017;SibBr
8105;Crax fasciolata;;-16.345982;-55.863043;EBIRD;2013;SibBr
8106;Crax fasciolata;;-6.174518;-50.349462;EBIRD;2013;SibBr
8107;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2015;SibBr
8108;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2010;SibBr
8109;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2017;SibBr
8110;Crax fasciolata;;-19.952643;-56.304408;EBIRD;2005;SibBr
8111;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8112;Crax fasciolata;;-10.789635;-49.630952;EBIRD;2013;SibBr
8113;Crax fasciolata;;-19.577218;-56.150866;EBIRD;2013;SibBr
8114;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2018;SibBr
8115;Crax fasciolata;;-20.73974;-56.731006;EBIRD;2018;SibBr
8116;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2018;SibBr
8117;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2017;SibBr
8118;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2018;SibBr
8119;Crax fasciolata;;-16.350074;-56.644773;EBIRD;2018;SibBr
8120;Crax fasciolata;;-17.275923;-56.71106;EBIRD;2016;SibBr
8121;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2017;SibBr
8122;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8123;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2013;SibBr
8124;Crax fasciolata;;-20.454684;-54.577321;EBIRD;2017;SibBr
8125;Crax fasciolata;;-17.102716;-56.943046;EBIRD;2018;SibBr
8126;Crax fasciolata;;-16.748174;-56.857718;EBIRD;2018;SibBr
8127;Crax fasciolata;;-14.58333333;-49.03333333;birdsMZUSP;1934;SibBr
8128;Crax fasciolata;;-19.952643;-56.304408;EBIRD;2009;SibBr
8129;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2012;SibBr
8130;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2003;SibBr
8131;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2015;SibBr
8132;Crax fasciolata;;-9.597261;-55.931108;EBIRD;1999;SibBr
8133;Crax fasciolata;;-20.09562;-55.964846;EBIRD;2015;SibBr
8134;Crax fasciolata;;-9.835427;-50.356779;EBIRD;2015;SibBr
8135;Crax fasciolata;;-9.307492;-49.961185;EBIRD;2017;SibBr
8136;Crax fasciolata;;-9.307492;-49.961185;EBIRD;2016;SibBr
8137;Crax fasciolata;;-17.299221;-56.838127;EBIRD;2017;SibBr
8138;Crax fasciolata;;-16.538088;-54.726615;EBIRD;2018;SibBr
8139;Crax fasciolata;;-6.044931;-50.093285;EBIRD;2017;SibBr
8140;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2011;SibBr
8141;Crax fasciolata;;-9.417565;-50.000496;EBIRD;2016;SibBr
8142;Crax fasciolata;;-14.8;-52;birdsMZUSP;1946;SibBr
8143;Crax fasciolata;;-16.870314;-56.831589;EBIRD;2014;SibBr
8144;Crax fasciolata;;-21.491807;-56.403165;EBIRD;2018;SibBr
8145;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2001;SibBr
8146;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2011;SibBr
8147;Crax fasciolata;;-16.619621;-56.734699;EBIRD;2018;SibBr
8148;Crax fasciolata;;-19.555665;-57.038612;EBIRD;2012;SibBr
8149;Crax fasciolata;;-16.620292;-56.735311;EBIRD;2011;SibBr
8150;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2018;SibBr
8151;Crax fasciolata;;-18.260979;-52.888398;EBIRD;2010;SibBr
8152;Crax fasciolata;;-19.25696;-55.786518;EBIRD;2015;SibBr
8153;Crax fasciolata;;-19.952643;-56.304408;EBIRD;2003;SibBr
8154;Crax fasciolata;;-16.51224;-56.711769;EBIRD;2012;SibBr
8155;Crax fasciolata;;-9.538132;-55.903233;EBIRD;2016;SibBr
8156;Crax fasciolata;;-17.365553;-56.774902;EBIRD;2016;SibBr
8157;Crax fasciolata;;-17.314949;-56.718257;EBIRD;2018;SibBr
8158;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2017;SibBr
8159;Crax fasciolata;;-9.56726;-55.91426;EBIRD;2011;SibBr
8160;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2017;SibBr
8161;Crax fasciolata;;-17.306133;-56.716554;EBIRD;2017;SibBr
8163;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2013;SibBr
8164;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2016;SibBr
8165;Crax fasciolata;;-15.680692;-47.978325;EBIRD;2013;SibBr
8166;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2018;SibBr
8167;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2013;SibBr
8168;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2017;SibBr
8169;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8170;Crax fasciolata;;-16.784207;-56.844017;EBIRD;2016;SibBr
8171;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2018;SibBr
8172;Crax fasciolata;;-17.365295;-56.774593;EBIRD;2018;SibBr
8173;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2014;SibBr
8174;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8175;Crax fasciolata;;-16.522537;-56.675832;EBIRD;2012;SibBr
8176;Crax fasciolata;;-17.331064;-56.594948;EBIRD;2016;SibBr
8177;Crax fasciolata;;-17.102716;-56.943046;EBIRD;2007;SibBr
8178;Crax fasciolata;;-9.573283;-55.921451;EBIRD;2018;SibBr
8179;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2017;SibBr
8180;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2004;SibBr
8181;Crax fasciolata;;-16.5;-55.5;EBIRD;2010;SibBr
8182;Crax fasciolata;;-17.058481;-46.094427;EBIRD;2016;SibBr
8183;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2018;SibBr
8184;Crax fasciolata;;-9.60079;-55.922843;EBIRD;2017;SibBr
8185;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2010;SibBr
8186;Crax fasciolata;;-20.09562;-55.964846;EBIRD;2018;SibBr
8187;Crax fasciolata;;-19.677182;-46.973097;EBIRD;2014;SibBr
8188;Crax fasciolata;;-16.748592;-56.864165;EBIRD;2018;SibBr
8189;Crax fasciolata;;-10.734731;-49.856712;EBIRD;2017;SibBr
8190;Crax fasciolata;;-6.044285;-50.563545;EBIRD;2011;SibBr
8191;Crax fasciolata;;-18.298986;-52.98841;EBIRD;2018;SibBr
8192;Crax fasciolata;;-20.227087;-55.91599;EBIRD;2005;SibBr
8193;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2008;SibBr
8194;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8195;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2009;SibBr
8196;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2018;SibBr
8197;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2010;SibBr
8198;Crax fasciolata;;-18.670438;-48.634608;EBIRD;2014;SibBr
8199;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2013;SibBr
8200;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2017;SibBr
8201;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2016;SibBr
8202;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2017;SibBr
8203;Crax fasciolata;;-15.649982;-56.196012;EBIRD;2017;SibBr
8204;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2017;SibBr
8205;Crax fasciolata;;-9.307492;-49.961185;EBIRD;2018;SibBr
8206;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2018;SibBr
8207;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2018;SibBr
8208;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2014;SibBr
8209;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2016;SibBr
8210;Crax fasciolata;;-21.890332;-54.285936;EBIRD;1996;SibBr
8211;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2015;SibBr
8212;Crax fasciolata;;-16.504431;-56.675203;EBIRD;2016;SibBr
8213;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8214;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8215;Crax fasciolata;;-16.64406;-56.77075;EBIRD;1996;SibBr
8216;Crax fasciolata;;-19.952643;-56.304408;EBIRD;2003;SibBr
8217;Crax fasciolata;;-9.417565;-50.000496;EBIRD;2018;SibBr
8218;Crax fasciolata;;-9.586043;-55.928144;EBIRD;2018;SibBr
8219;Crax fasciolata;;-17.314949;-56.718257;EBIRD;2018;SibBr
8220;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8221;Crax fasciolata;;-9.835427;-50.356779;EBIRD;2015;SibBr
8222;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8223;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2018;SibBr
8224;Crax fasciolata;;-9.784376;-55.741994;EBIRD;2012;SibBr
8225;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2018;SibBr
8226;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2017;SibBr
8227;Crax fasciolata;;-19.2568;-55.78625;EBIRD;2014;SibBr
8228;Crax fasciolata;;-9.597038;-55.930055;EBIRD;2013;SibBr
8229;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2010;SibBr
8230;Crax fasciolata;;-14.58333333;-49.03333333;birdsMZUSP;1934;SibBr
8231;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2015;SibBr
8232;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8233;Crax fasciolata;;-16.5;-55.5;EBIRD;2010;SibBr
8234;Crax fasciolata;;-6.064327;-50.059379;EBIRD;2015;SibBr
8235;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2018;SibBr
8236;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2012;SibBr
8237;Crax fasciolata;;-16.51224;-56.711769;EBIRD;2016;SibBr
8238;Crax fasciolata;;-16.748592;-56.864165;EBIRD;2017;SibBr
8239;Crax fasciolata;;-9.406049;-50.013243;EBIRD;2018;SibBr
8240;Crax fasciolata;;-13.348732;-49.077359;EBIRD;2017;SibBr
8241;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8242;Crax fasciolata;;-15.779586;-48.084626;EBIRD;2015;SibBr
8243;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2003;SibBr
8244;Crax fasciolata;;-20.09562;-55.964846;EBIRD;2018;SibBr
8245;Crax fasciolata;;-16.345982;-55.863043;EBIRD;2013;SibBr
8246;Crax fasciolata;;-3.2;-52.2;birdsMZUSP;1988;SibBr
8247;Crax fasciolata;;-21.480386;-56.409702;EBIRD;2018;SibBr
8248;Crax fasciolata;;-19.952643;-56.304408;EBIRD;2015;SibBr
8249;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2017;SibBr
8250;Crax fasciolata;;-19.588509;-56.088172;EBIRD;2014;SibBr
8251;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2016;SibBr
8252;Crax fasciolata;;-16.5;-55.5;EBIRD;2010;SibBr
8253;Crax fasciolata;;-16.388231;-56.589603;EBIRD;2013;SibBr
8254;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2018;SibBr
8255;Crax fasciolata;;-20.450181;-54.565453;EBIRD;2018;SibBr
8256;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2018;SibBr
8257;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2018;SibBr
8258;Crax fasciolata;;-9.406049;-50.013243;EBIRD;2018;SibBr
8259;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2018;SibBr
8260;Crax fasciolata;;-16.64406;-56.77075;EBIRD;2016;SibBr
8261;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2015;SibBr
8262;Crax fasciolata;;-17.335176;-56.673877;EBIRD;2017;SibBr
8263;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2009;SibBr
8264;Crax fasciolata;;-9.784376;-55.741994;EBIRD;2012;SibBr
8265;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2017;SibBr
8266;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2018;SibBr
8267;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2015;SibBr
8268;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2011;SibBr
8269;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2018;SibBr
8270;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2012;SibBr
8271;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2016;SibBr
8272;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8273;Crax fasciolata;;-18.260979;-52.888398;EBIRD;2010;SibBr
8274;Crax fasciolata;;-16.958327;-56.90977;EBIRD;2018;SibBr
8275;Crax fasciolata;;-6.604621;-49.360833;EBIRD;2017;SibBr
8276;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2018;SibBr
8277;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2006;SibBr
8278;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2016;SibBr
8279;Crax fasciolata;;-19.25696;-55.786518;EBIRD;2015;SibBr
8280;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2015;SibBr
8281;Crax fasciolata;;-17.299221;-56.838127;EBIRD;2017;SibBr
8282;Crax fasciolata;;-9.614595;-55.93222;EBIRD;2018;SibBr
8283;Crax fasciolata;;-15.559689;-47.752258;EBIRD;2016;SibBr
8284;Crax fasciolata;;-21.491807;-56.403165;EBIRD;2018;SibBr
8285;Crax fasciolata;;-16.748294;-56.857647;EBIRD;2017;SibBr
8286;Crax fasciolata;;-9.595478;-55.932641;EBIRD;2015;SibBr
8287;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2018;SibBr
8288;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2018;SibBr
8289;Crax fasciolata;;-18.260979;-52.888398;EBIRD;2015;SibBr
